status,momentum_lookback,sma_lookback,regime_lookback,fallback_strategy,total_lookback,train_windows,train_improvement_pct,train_extra_spd_sum_vs_dca,train_win_rate_pct,train_strategy_sats,train_dca_sats,train_fallback_days,error
success,21,210,60,sma_210d_weight,291,6,3.865566901910489,1952.6043062742683,83.33333333333334,52465358.47201444,50512754.16574016,5,
success,21,210,60,stacksats_mvrv_weight,291,6,3.6934898170805086,1865.6834314385196,83.33333333333334,52378437.5971787,50512754.16574016,5,
success,21,210,60,stacksats_momentum_weight,291,6,3.7851975224996393,1912.0075192279328,83.33333333333334,52424761.684968114,50512754.16574016,5,
success,21,210,90,sma_210d_weight,321,6,3.309895771482907,1671.9195141913951,83.33333333333334,52184673.67993156,50512754.16574016,23,
success,21,210,90,stacksats_mvrv_weight,321,6,3.1450264414362605,1588.6394748102248,83.33333333333334,52101393.6405504,50512754.16574016,23,
success,21,210,90,stacksats_momentum_weight,321,6,3.210792401529572,1621.8596725569005,83.33333333333334,52134613.83829707,50512754.16574016,23,
success,21,210,120,sma_210d_weight,351,6,2.509234536217897,1267.483472721593,83.33333333333334,51780237.63846176,50512754.16574016,13,
success,21,210,120,stacksats_mvrv_weight,351,6,2.3606464982281583,1192.4275623721478,83.33333333333334,51705181.72811232,50512754.16574016,13,
success,21,210,120,stacksats_momentum_weight,351,6,2.4331310068439027,1229.0414840174635,83.33333333333334,51741795.64975764,50512754.16574016,13,
success,21,210,150,sma_210d_weight,381,6,1.8374898625212133,928.1667370757423,83.33333333333334,51440920.90281592,50512754.16574016,12,
success,21,210,150,stacksats_mvrv_weight,381,6,1.6930834868605915,855.2230995386271,83.33333333333334,51367977.2652788,50512754.16574016,12,
success,21,210,150,stacksats_momentum_weight,381,6,1.7646989019902692,891.3980181278603,83.33333333333334,51404152.183868036,50512754.16574016,12,
success,21,210,180,sma_210d_weight,411,6,1.6901641820738833,853.7484782883766,83.33333333333334,51366502.64402855,50512754.16574016,12,
success,21,210,180,stacksats_mvrv_weight,411,6,1.5484970180045243,782.188491968438,83.33333333333334,51294942.6577086,50512754.16574016,12,
success,21,210,180,stacksats_momentum_weight,411,6,1.6185604604935566,817.5794664329806,83.33333333333334,51330333.63217316,50512754.16574016,12,
success,21,210,200,sma_210d_weight,431,6,1.647657725257412,832.2772962521049,83.33333333333334,51345031.46199228,50512754.16574016,12,
success,21,210,200,stacksats_mvrv_weight,431,6,1.50644761566896,760.9481807385164,83.33333333333334,51273702.346478686,50512754.16574016,12,
success,21,210,200,stacksats_momentum_weight,431,6,1.5761607298675484,796.162194734934,83.33333333333334,51308916.36047511,50512754.16574016,12,
success,21,210,210,sma_210d_weight,441,6,1.5642197540257419,790.1304789629648,83.33333333333334,51302884.644703135,50512754.16574016,12,
success,21,210,210,stacksats_mvrv_weight,441,6,1.4229271986564873,718.7597178148062,83.33333333333334,51231513.88355497,50512754.16574016,12,
success,21,210,210,stacksats_momentum_weight,441,6,1.4927047466857468,754.0062791137098,83.33333333333334,51266760.44485389,50512754.16574016,12,
success,21,210,240,sma_210d_weight,471,6,1.563839630364794,789.9384680325893,83.33333333333334,51302692.63377276,50512754.16574016,12,
success,21,210,240,stacksats_mvrv_weight,471,6,1.422087826177787,718.3357276581082,83.33333333333334,51231089.893398285,50512754.16574016,12,
success,21,210,240,stacksats_momentum_weight,471,6,1.4922366761874084,753.7698438135558,83.33333333333334,51266524.00955372,50512754.16574016,12,
success,21,210,270,sma_210d_weight,501,6,1.7845667321559455,901.4338063375108,83.33333333333334,51414187.97207769,50512754.16574016,12,
success,21,210,270,stacksats_mvrv_weight,501,6,1.643701667806896,830.2789826774679,83.33333333333334,51343033.14841764,50512754.16574016,12,
success,21,210,270,stacksats_momentum_weight,501,6,1.7133213228394784,865.4457878751127,83.33333333333334,51378199.95361528,50512754.16574016,12,
success,21,210,300,sma_210d_weight,531,6,1.8443147708825158,931.6141862583245,83.33333333333334,51444368.3519985,50512754.16574016,35,
success,21,210,300,stacksats_mvrv_weight,531,6,1.6480021225175001,832.4512607934448,83.33333333333334,51345205.42653362,50512754.16574016,35,
success,21,210,300,stacksats_momentum_weight,531,6,1.7113903642673955,864.4704075185582,83.33333333333334,51377224.57325873,50512754.16574016,35,
success,21,210,340,sma_210d_weight,571,6,7.418400420382798,3747.238367378195,83.33333333333334,54259992.533118375,50512754.16574016,26,
success,21,210,340,stacksats_mvrv_weight,571,6,7.212171066375106,3643.0662407706986,83.33333333333334,54155820.406510875,50512754.16574016,26,
success,21,210,340,stacksats_momentum_weight,571,6,7.28537682926178,3680.0444878128037,83.33333333333334,54192798.65355298,50512754.16574016,26,
success,21,240,60,sma_240d_weight,321,6,4.850595886593934,2450.1695757686975,83.33333333333334,52962923.74150887,50512754.16574016,39,
success,21,240,60,stacksats_mvrv_weight,321,6,4.6731621187172445,2360.542892794132,83.33333333333334,52873297.05853432,50512754.16574016,39,
success,21,240,60,stacksats_momentum_weight,321,6,4.744841950305001,2396.7503499104714,83.33333333333334,52909504.515650645,50512754.16574016,39,
success,21,240,90,sma_240d_weight,351,6,4.342058727202436,2193.2934506038364,83.33333333333334,52706047.616344005,50512754.16574016,63,
success,21,240,90,stacksats_mvrv_weight,351,6,4.091087149783901,2066.5207946765295,83.33333333333334,52579274.96041671,50512754.16574016,63,
success,21,240,90,stacksats_momentum_weight,351,6,4.157492455111789,2100.0639433098186,83.33333333333334,52612818.10904999,50512754.16574016,63,
success,21,240,120,sma_240d_weight,381,6,3.518380685248368,1777.2309861543981,83.33333333333334,52289985.15189457,50512754.16574016,55,
success,21,240,120,stacksats_mvrv_weight,381,6,3.285682795763467,1659.6888732900188,83.33333333333334,52172443.039030194,50512754.16574016,55,
success,21,240,120,stacksats_momentum_weight,381,6,3.36092856346748,1697.6975829504736,83.33333333333334,52210451.74869064,50512754.16574016,55,
success,21,240,150,sma_240d_weight,411,6,2.7808125895149916,1404.6650271516555,83.33333333333334,51917419.19289182,50512754.16574016,61,
success,21,240,150,stacksats_mvrv_weight,411,6,2.5222317940172267,1274.0487456020637,83.33333333333334,51786802.91134223,50512754.16574016,61,
success,21,240,150,stacksats_momentum_weight,411,6,2.59861378685855,1312.6313938728854,83.33333333333334,51825385.55961308,50512754.16574016,61,
success,21,240,180,sma_240d_weight,441,6,2.6002326491090244,1313.4491257817572,83.33333333333334,51826203.29152192,50512754.16574016,4,
success,21,240,180,stacksats_mvrv_weight,441,6,2.434837780145882,1229.9036222196592,83.33333333333334,51742657.78795982,50512754.16574016,4,
success,21,240,180,stacksats_momentum_weight,441,6,2.520745227439636,1273.297839881212,83.33333333333334,51786052.00562137,50512754.16574016,4,
success,21,240,200,sma_240d_weight,461,6,2.540523784556048,1283.28853381495,83.33333333333334,51796042.69955513,50512754.16574016,4,
success,21,240,200,stacksats_mvrv_weight,461,6,2.3753694818163584,1199.864546877914,83.33333333333334,51712618.7126181,50512754.16574016,4,
success,21,240,200,stacksats_momentum_weight,461,6,2.4611516694865276,1243.1954924537422,83.33333333333334,51755949.65819393,50512754.16574016,4,
success,21,240,210,sma_240d_weight,471,6,2.4447031291676913,1234.8868817186303,83.33333333333334,51747641.04745881,50512754.16574016,4,
success,21,240,210,stacksats_mvrv_weight,471,6,2.279658075364055,1151.5180794280895,83.33333333333334,51664272.245168276,50512754.16574016,4,
success,21,240,210,stacksats_momentum_weight,471,6,2.365383379747432,1194.8202916891023,83.33333333333334,51707574.457429275,50512754.16574016,4,
success,21,240,240,sma_240d_weight,501,6,2.505504393086011,1265.5992746913544,83.33333333333334,51778353.44043153,50512754.16574016,4,
success,21,240,240,stacksats_mvrv_weight,501,6,2.340524997290516,1182.2636380690528,83.33333333333334,51695017.80380922,50512754.16574016,4,
success,21,240,240,stacksats_momentum_weight,501,6,2.4262160986394887,1225.5485734353715,83.33333333333334,51738302.739175536,50512754.16574016,4,
success,21,240,270,sma_240d_weight,531,6,2.600485716654566,1313.5769571689088,83.33333333333334,51826331.12290908,50512754.16574016,4,
success,21,240,270,stacksats_mvrv_weight,531,6,2.4354406628509295,1230.208154878368,83.33333333333334,51742962.32061854,50512754.16574016,4,
success,21,240,270,stacksats_momentum_weight,531,6,2.5211659672343067,1273.5103671393663,83.33333333333334,51786264.53287954,50512754.16574016,4,
success,21,240,300,sma_240d_weight,561,6,2.6337774113405654,1330.3935090632585,83.33333333333334,51843147.67480345,50512754.16574016,37,
success,21,240,300,stacksats_mvrv_weight,561,6,2.392972982721675,1208.756560014779,83.33333333333334,51721510.72575496,50512754.16574016,37,
success,21,240,300,stacksats_momentum_weight,561,6,2.4687873611536126,1247.0524906143837,83.33333333333334,51759806.65635455,50512754.16574016,37,
success,21,240,340,sma_240d_weight,601,6,6.323065242668902,3193.9544017687076,83.33333333333334,53706708.56750889,50512754.16574016,20,
success,21,240,340,stacksats_mvrv_weight,601,6,6.118552455195525,3090.6493601947805,83.33333333333334,53603403.52593495,50512754.16574016,20,
success,21,240,340,stacksats_momentum_weight,601,6,6.192957564520718,3128.2334301549636,83.33333333333334,53640987.59589515,50512754.16574016,20,
success,21,270,60,sma_270d_weight,351,6,5.335750649497806,2695.234608477709,83.33333333333334,53207988.774217896,50512754.16574016,21,
success,21,270,60,stacksats_mvrv_weight,351,6,5.160865009442239,2606.8950550452646,83.33333333333334,53119649.22078543,50512754.16574016,21,
success,21,270,60,stacksats_momentum_weight,351,6,5.2336070474428675,2643.6390618756704,83.33333333333334,53156393.227615856,50512754.16574016,21,
success,21,270,90,sma_270d_weight,381,6,5.022406691582426,2536.9559453227193,83.33333333333334,53049710.111062884,50512754.16574016,42,
success,21,270,90,stacksats_mvrv_weight,381,6,4.768672417063202,2408.7877750005937,83.33333333333334,52921541.94074077,50512754.16574016,42,
success,21,270,90,stacksats_momentum_weight,381,6,4.835305935398693,2442.4462003093795,83.33333333333334,52955200.36604956,50512754.16574016,42,
success,21,270,120,sma_270d_weight,411,6,4.222670726144284,2132.9872831259345,83.33333333333334,52645741.448866114,50512754.16574016,33,
success,21,270,120,stacksats_mvrv_weight,411,6,3.9812751542101177,2011.0517313078453,83.33333333333334,52523805.897048034,50512754.16574016,33,
success,21,270,120,stacksats_momentum_weight,411,6,4.057267481398408,2049.437548725291,83.33333333333334,52562191.71446546,50512754.16574016,33,
success,21,270,150,sma_270d_weight,441,6,3.5187663405393366,1777.4257912634494,83.33333333333334,52290179.957003616,50512754.16574016,4,
success,21,270,150,stacksats_mvrv_weight,441,6,3.346009969471031,1690.1617902400612,83.33333333333334,52202915.955980234,50512754.16574016,4,
success,21,270,150,stacksats_momentum_weight,441,6,3.432726335875147,1733.9646152232308,83.33333333333334,52246718.7809634,50512754.16574016,4,
success,21,270,180,sma_270d_weight,471,6,3.3121662663774476,1673.0664036958187,83.33333333333334,52185820.56943599,50512754.16574016,4,
success,21,270,180,stacksats_mvrv_weight,471,6,3.141553781791395,1586.8853387807976,83.33333333333334,52099639.50452096,50512754.16574016,4,
success,21,270,180,stacksats_momentum_weight,471,6,3.2271891558364185,1630.1421247510734,83.33333333333334,52142896.290491246,50512754.16574016,4,
success,21,270,200,sma_270d_weight,491,6,3.242127505096515,1637.687896389245,83.33333333333334,52150442.062129416,50512754.16574016,4,
success,21,270,200,stacksats_mvrv_weight,491,6,3.071731909736619,1551.6163881958564,83.33333333333334,52064370.553936034,50512754.16574016,4,
success,21,270,200,stacksats_momentum_weight,491,6,3.157258122304718,1594.8180336976438,83.33333333333334,52107572.19943781,50512754.16574016,4,
success,21,270,210,sma_270d_weight,501,6,3.1380715736697207,1585.1263795527557,83.33333333333334,52097880.54529293,50512754.16574016,4,
success,21,270,210,stacksats_mvrv_weight,501,6,2.967744743557299,1499.0896065797715,83.33333333333334,52011843.77231994,50512754.16574016,4,
success,21,270,210,stacksats_momentum_weight,501,6,3.0532363370900706,1542.2737650533527,83.33333333333334,52055027.930793524,50512754.16574016,4,
success,21,270,240,sma_270d_weight,531,6,3.1810286585952863,1606.8251862579782,83.33333333333334,52119579.35199815,50512754.16574016,4,
success,21,270,240,stacksats_mvrv_weight,531,6,3.0107931684995703,1520.8345516430927,83.33333333333334,52033588.717383265,50512754.16574016,4,
success,21,270,240,stacksats_momentum_weight,531,6,3.0962387706365613,1563.995478595978,83.33333333333334,52076749.64433616,50512754.16574016,4,
success,21,270,270,sma_270d_weight,561,6,3.2245112261773956,1628.7894287256859,83.33333333333334,52141543.59446587,50512754.16574016,4,
success,21,270,270,stacksats_mvrv_weight,561,6,3.054184396064996,1542.752655752709,83.33333333333334,52055506.82149288,50512754.16574016,4,
success,21,270,270,stacksats_momentum_weight,561,6,3.1396759895977677,1585.9368142262902,83.33333333333334,52098690.97996646,50512754.16574016,4,
success,21,270,300,sma_270d_weight,591,6,3.2473229519004887,1640.3122596611502,83.33333333333334,52153066.425401315,50512754.16574016,4,
success,21,270,300,stacksats_mvrv_weight,591,6,3.0766360178833496,1554.0935882880367,83.33333333333334,52066847.7540282,50512754.16574016,4,
success,21,270,300,stacksats_momentum_weight,591,6,3.1623088470641214,1597.3692938789536,83.33333333333334,52110123.45961912,50512754.16574016,4,
success,21,270,340,sma_270d_weight,631,6,6.903670631568892,3487.2341745367958,83.33333333333334,53999988.34027697,50512754.16574016,19,
success,21,270,340,stacksats_mvrv_weight,631,6,6.702554447119491,3385.6448506983506,83.33333333333334,53898399.01643852,50512754.16574016,19,
success,21,270,340,stacksats_momentum_weight,631,6,6.776275038857982,3422.8831519727464,83.33333333333334,53935637.317712925,50512754.16574016,19,
success,21,300,60,sma_300d_weight,381,6,6.541049669693866,3304.064339511424,83.33333333333334,53816818.5052516,50512754.16574016,65,
success,21,300,60,stacksats_mvrv_weight,381,6,5.97791188934973,3019.607936911787,83.33333333333334,53532362.10265195,50512754.16574016,65,
success,21,300,60,stacksats_momentum_weight,381,6,6.394433049200066,3230.0042464352737,83.33333333333334,53742758.41217545,50512754.16574016,65,
success,21,300,90,sma_300d_weight,411,6,5.772882050464423,2916.041718429231,83.33333333333334,53428795.88416941,50512754.16574016,34,
success,21,300,90,stacksats_mvrv_weight,411,6,5.5312339271812005,2793.978595969056,83.33333333333334,53306732.761709236,50512754.16574016,34,
success,21,300,90,stacksats_momentum_weight,411,6,5.595095836336017,2826.237005145973,83.33333333333334,53338991.170886144,50512754.16574016,34,
success,21,300,120,sma_300d_weight,441,6,5.012518376821484,2531.961085196388,83.33333333333334,53044715.25093657,50512754.16574016,25,
success,21,300,120,stacksats_mvrv_weight,441,6,4.785134097775678,2417.103023310432,83.33333333333334,52929857.189050615,50512754.16574016,25,
success,21,300,120,stacksats_momentum_weight,441,6,4.857907685307716,2453.8629666780835,83.33333333333334,52966617.132418275,50512754.16574016,25,
success,21,300,150,sma_300d_weight,471,6,4.2403148811513525,2141.899831769275,83.33333333333334,52654653.99750945,50512754.16574016,24,
success,21,300,150,stacksats_mvrv_weight,471,6,4.014575355814243,2027.8725802808403,83.33333333333334,52540626.74602102,50512754.16574016,24,
success,21,300,150,stacksats_momentum_weight,471,6,4.088726898269557,2065.3285666313895,83.33333333333334,52578082.73237157,50512754.16574016,24,
success,21,300,180,sma_300d_weight,501,6,3.9823942159264325,2011.6170002015788,83.33333333333334,52524371.16594175,50512754.16574016,24,
success,21,300,180,stacksats_mvrv_weight,501,6,3.7596595165193314,1899.1075690482685,83.33333333333334,52411861.73478844,50512754.16574016,24,
success,21,300,180,stacksats_momentum_weight,501,6,3.832862300884332,1936.0843115570387,83.33333333333334,52448838.47729722,50512754.16574016,24,
success,21,300,200,sma_300d_weight,521,6,3.918690852337492,1979.4386767565811,83.33333333333334,52492192.842496745,50512754.16574016,24,
success,21,300,200,stacksats_mvrv_weight,521,6,3.696106156284218,1867.0050164286367,83.33333333333334,52379759.1821688,50512754.16574016,24,
success,21,300,200,stacksats_momentum_weight,521,6,3.7692890182295935,1903.9716955745535,83.33333333333334,52416725.86131472,50512754.16574016,24,
success,21,300,210,sma_300d_weight,531,6,3.8010126145908707,1919.996157817055,83.33333333333334,52432750.32355722,50512754.16574016,24,
success,21,300,210,stacksats_mvrv_weight,531,6,3.5778131174827976,1807.251944543692,83.33333333333334,52320006.11028385,50512754.16574016,24,
success,21,300,210,stacksats_momentum_weight,531,6,3.6512378142970814,1844.3407811424258,83.33333333333334,52357094.94688258,50512754.16574016,24,
success,21,300,240,sma_300d_weight,561,6,3.8132165542676955,1926.1607038645525,83.33333333333334,52438914.86960472,50512754.16574016,24,
success,21,300,240,stacksats_mvrv_weight,561,6,3.591638740606462,1814.2356475640263,83.33333333333334,52326989.813304186,50512754.16574016,24,
success,21,300,240,stacksats_momentum_weight,561,6,3.6644459994914724,1851.012599259433,83.33333333333334,52363766.7649996,50512754.16574016,24,
success,21,300,270,sma_300d_weight,591,6,3.8117461508499595,1925.417962600899,83.33333333333334,52438172.12834107,50512754.16574016,24,
